Time, Input Voltage, Current, Angular Velocity, Lift Force
0.295399993658066, 45, 34.5228996570617, 539.323064319059, 911.014190921177
0.29559999704361, 45, 34.516350649663, 539.327872713064, 911.030435487714
0.295800000429153, 45, 34.509846443499, 539.332648213134, 911.04656906949
0.296000003814697, 45, 34.503386732122, 539.337391044269, 911.062592423709
0.296200007200241, 45, 34.4969712111803, 539.342101429932, 911.078506302423
0.296399980783463, 45, 34.4905995784033, 539.346779592057, 911.094311452567
0.296599984169006, 45, 34.4842715335877, 539.351425751061, 911.110008615992
0.29679998755455, 45, 34.477986778583, 539.356040125852, 911.125598529505
0.296999990940094, 45, 34.4717450172778, 539.360622933843, 911.141081924896
0.297199994325638, 45, 34.4655459555859, 539.365174390958, 911.156459528976
0.297399997711182, 45, 34.459389301432, 539.369694711646, 911.17173206361
0.297600001096725, 45, 34.4532747647383, 539.374184108889, 911.186900245753
0.297800004482269, 45, 34.4472020574109, 539.378642794212, 911.201964787477
0.297999978065491, 45, 34.441170893326, 539.383070977694, 911.21692639601
0.298199981451035, 45, 34.4351809883168, 539.387468867977, 911.231785773766
0.298399984836578, 45, 34.4292320601595, 539.391836672275, 911.246543618378
0.298599988222122, 45, 34.4233238285607, 539.396174596387, 911.26120062273
0.298799991607666, 45, 34.4174560151437, 539.400482844704, 911.275757474991
0.29899999499321, 45, 34.4116283434358, 539.404761620217, 911.290214858646
0.299199998378754, 45, 34.4058405388548, 539.409011124532, 911.304573452524
0.299400001764297, 45, 34.4000923286966, 539.413231557873, 911.318833930836
0.299600005149841, 45, 34.3943834421221, 539.417423119098, 911.332996963203
0.299799978733063, 45, 34.3887136101444, 539.421586005702, 911.347063214686
0.299999982118607, 45, 34.3830825656161, 539.425720413831, 911.361033345819
